X,Y,OBJECTID,COUNTY,DESCRIPTION_BSL,DIRECTION_OP,DLAT_GIS,DLONG_GIS,LINE,MUNICIPALITY,STOP_NUM,STOP_TYPE,STREET_DIR,HEADING
-8252417.1025,4981344.9477,4756,Bergen,RIDGE RD AT ARLINGTON BLVD,In,40.78952,-74.13273,76,NORTH ARLINGTON,12825,NS,S,
-8252417.1025,4981344.9477,4757,Bergen,RIDGE RD AT ARLINGTON BLVD,In,40.78952,-74.13273,109,NORTH ARLINGTON,12825,NS,S,
-8252668.4514,4980896.1485,4758,Bergen,RIDGE RD AT ABBOTT PL,In,40.78646,-74.13497,76,NORTH ARLINGTON,12826,FS,S,
-8252668.4514,4980896.1485,4759,Bergen,RIDGE RD AT ABBOTT PL,In,40.78646,-74.13497,109,NORTH ARLINGTON,12826,FS,S,
-8252893.7669,4980508.352,4760,Bergen,RIDGE RD AT GARDEN TERRACE,In,40.78382,-74.13699,76,NORTH ARLINGTON,12827,NS,S,
-8252893.7669,4980508.352,4761,Bergen,RIDGE RD AT GARDEN TERRACE,In,40.78382,-74.13699,109,NORTH ARLINGTON,12827,NS,S,
-8253063.7595,4980230.4464,4762,Bergen,RIDGE RD AT BELLEVILLE TPKE,In,40.78194,-74.13854,30,NORTH ARLINGTON,12828,NS,S,
-8253063.7595,4980230.4464,4763,Bergen,RIDGE RD AT BELLEVILLE TPKE,In,40.78194,-74.13854,76,NORTH ARLINGTON,12828,NS,S,
-8253063.7595,4980230.4464,4764,Bergen,RIDGE RD AT BELLEVILLE TPKE,In,40.78194,-74.13854,109,NORTH ARLINGTON,12828,NS,S,
-8262764.0473,5016486.7699,4765,Bergen,FRANKLIN AVE AT HOLYOKE DR,In,41.02814,-74.22565,752,OAKLAND,12871,NS,E,
-8262420.7358,5016385.0661,4766,Bergen,FRANKLIN AVE AT CARDINAL DR,In,41.02743,-74.22258,752,OAKLAND,12872,NS,E,
-8262380.5709,5016392.3803,4767,Bergen,FRANKLIN AVE AT CARDINAL DR,Ou,41.02744,-74.22224,752,OAKLAND,12873,NS,W,
-8262779.5891,5016518.9003,4768,Bergen,FRANKLIN AVE AT RUTGERS DR,Ou,41.02824,-74.22585,752,OAKLAND,12874,NS,W,
-8264273.7152,5016287.0923,4769,Bergen,RAMAPO VALLEY RD AT ALLERMAN RD,In,41.02674,-74.23923,752,OAKLAND,12875,NS,N,
-8263998.7372,5016697.0674,4770,Bergen,RAMAPO VALLEY RD AT FRANKLIN AVE,Ou,41.02962,-74.23677,752,OAKLAND,12885,NS,S,
-8264391.7736,5016029.198,4771,Bergen,RAMAPO VALLEY RD & YAWPO AVE,Ou,41.02502,-74.24033,752,OAKLAND,12887,MB,N,
-8240878.5011,5004024.9218,4772,Bergen,KINDERKAMACK RD AT ARGYLE ST,Ou,40.9436,-74.0291,165,ORADELL,12890,NS,N,
-8240835.9623,5004378.8633,4773,Bergen,KINDERKAMACK RD AT NEW MILFORD AVE,Ou,40.94599,-74.02873,165,ORADELL,12891,NS,N,
-8241187.0241,5004747.6141,4774,Bergen,KINDERKAMACK RD AT BROOKSIDE AVE,In,40.94849,-74.03186,165,ORADELL,12892,FS,N,
-8241187.0241,5004747.6141,4775,Bergen,KINDERKAMACK RD AT BROOKSIDE AVE,In,40.94849,-74.03186,762,ORADELL,12892,FS,N,
-8241187.0241,5004747.6141,4776,Bergen,KINDERKAMACK RD AT BROOKSIDE AVE,In,40.94849,-74.03186,772,ORADELL,12892,FS,N,
-8241227.6776,5004945.0634,4777,Bergen,KINDERKAMACK RD AT RIDGEWOOD AVE,In,40.94983,-74.03224,165,ORADELL,12893,NS,N,
-8241227.6776,5004945.0634,4778,Bergen,KINDERKAMACK RD AT RIDGEWOOD AVE,In,40.94983,-74.03224,762,ORADELL,12893,NS,N,
-8241227.6776,5004945.0634,4779,Bergen,KINDERKAMACK RD AT RIDGEWOOD AVE,In,40.94983,-74.03224,772,ORADELL,12893,NS,N,
-8241214.2045,5005132.7885,4780,Bergen,KINDERKAMACK RD AT PARK AVE,In,40.95111,-74.03211,165,ORADELL,12894,NS,N,
-8241214.2045,5005132.7885,4781,Bergen,KINDERKAMACK RD AT PARK AVE,In,40.95111,-74.03211,762,ORADELL,12894,NS,N,
-8241214.2045,5005132.7885,4782,Bergen,KINDERKAMACK RD AT PARK AVE,In,40.95111,-74.03211,772,ORADELL,12894,NS,N,
-8241138.7928,5005638.2781,4783,Bergen,KINDERKAMACK RD AT ORADELL AVE,Ou,40.95454,-74.03143,165,ORADELL,12895,FS,N,
-8241082.9951,5006012.7039,4784,Bergen,KINDERKAMACK RD AT LOTUS AVE,Ou,40.95708,-74.03096,165,ORADELL,12896,NS,N,
-8241058.5431,5006407.8808,4785,Bergen,KINDERKAMACK RD AT SOLDIER HILL RD,Ou,40.95976,-74.03073,165,ORADELL,12897,NS,N,
-8241048.273,5006837.1531,4786,Bergen,KINDERKAMACK RD AT EAST DR,Ou,40.96267,-74.03061,165,ORADELL,12898,NS,N,
-8240987.3066,5007444.6916,4787,Bergen,KINDERKAMACK RD AT HOMESTEAD PL,Ou,40.96679,-74.03003,165,ORADELL,12899,FS,N,
-8240953.0821,5007788.3866,4788,Bergen,KINDERKAMACK RD AT PARK PL,Ou,40.96912,-74.0297,165,ORADELL,12900,NS,N,
-8240971.0818,5007830.5092,4789,Bergen,KINDERKAMACK RD AT PARK PL,In,40.96941,-74.02991,165,ORADELL,12901,NS,S,
-8241015.6098,5007413.51,4790,Bergen,KINDERKAMACK RD AT HOMESTEAD PL,In,40.96658,-74.0303,165,ORADELL,12902,NS,S,
-8241071.0819,5006888.8113,4791,Bergen,KINDERKAMACK RD AT EAST DR,In,40.96302,-74.03077,165,ORADELL,12903,NS,S,
-8241104.6106,5006053.5477,4792,Bergen,KINDERKAMACK RD AT LOTUS AVE,In,40.95735,-74.03102,165,ORADELL,12905,NS,S,
-8241204.2445,5005410.5618,4793,Bergen,KINDERKAMACK RD AT CHURCH ST,Ou,40.95299,-74.03197,165,ORADELL,12906,FS,S,
-8241204.2445,5005410.5618,4794,Bergen,KINDERKAMACK RD AT CHURCH ST,Ou,40.95299,-74.03197,762,ORADELL,12906,FS,S,
-8241204.2445,5005410.5618,4795,Bergen,KINDERKAMACK RD AT CHURCH ST,Ou,40.95299,-74.03197,772,ORADELL,12906,FS,S,
-8241243.7153,5004896.5749,4796,Bergen,KINDERKAMACK RD AT COOPER AVE,Ou,40.94951,-74.03232,165,ORADELL,12907,NS,S,
-8241243.7153,5004896.5749,4797,Bergen,KINDERKAMACK RD AT COOPER AVE,Ou,40.94951,-74.03232,762,ORADELL,12907,NS,S,
-8241243.7153,5004896.5749,4798,Bergen,KINDERKAMACK RD AT COOPER AVE,Ou,40.94951,-74.03232,772,ORADELL,12907,NS,S,
-8241089.3398,5004603.7223,4799,Bergen,KINDERKAMACK RD 108' S OF LAKE AVE,Ou,40.94751,-74.03097,165,ORADELL,12908,MB,S,
-8241089.3398,5004603.7223,4800,Bergen,KINDERKAMACK RD 108' S OF LAKE AVE,Ou,40.94751,-74.03097,762,ORADELL,12908,MB,S,
-8241089.3398,5004603.7223,4801,Bergen,KINDERKAMACK RD 108' S OF LAKE AVE,Ou,40.94751,-74.03097,772,ORADELL,12908,MB,S,
-8240858.2812,5004356.4584,4802,Bergen,KINDERKAMACK RD AT HIGH ST,In,40.94584,-74.0289,165,ORADELL,12910,NS,S,
-8240894.852,5004050.0286,4803,Bergen,KINDERKAMACK RD AT MACKAY AVE,In,40.94374,-74.02913,165,ORADELL,12911,NS,S,
-8243247.7763,5006308.8913,4804,Bergen,ORADELL AVE AT FOREST AVE,Ou,40.95912,-74.05034,165,ORADELL,12912,FS,E,
-8243247.7763,5006308.8913,4805,Bergen,ORADELL AVE AT FOREST AVE,Ou,40.95912,-74.05034,762,ORADELL,12912,FS,E,
-8243247.7763,5006308.8913,4806,Bergen,ORADELL AVE AT FOREST AVE,Ou,40.95912,-74.05034,772,ORADELL,12912,FS,E,
-8242329.7323,5006019.6533,4807,Bergen,ORADELL AVE AT SUMMIT AVE,Ou,40.95701,-74.04216,165,ORADELL,12913,NS,E,
-8242329.7323,5006019.6533,4808,Bergen,ORADELL AVE AT SUMMIT AVE,Ou,40.95701,-74.04216,762,ORADELL,12913,NS,E,
-8242329.7323,5006019.6533,4809,Bergen,ORADELL AVE AT SUMMIT AVE,Ou,40.95701,-74.04216,772,ORADELL,12913,NS,E,
-8241564.9402,5005723.1955,4810,Bergen,ORADELL AVE AT PROSPECT AVE,Ou,40.95515,-74.03522,165,ORADELL,12914,NS,E,
-8241564.9402,5005723.1955,4811,Bergen,ORADELL AVE AT PROSPECT AVE,Ou,40.95515,-74.03522,762,ORADELL,12914,NS,E,
-8241564.9402,5005723.1955,4812,Bergen,ORADELL AVE AT PROSPECT AVE,Ou,40.95515,-74.03522,772,ORADELL,12914,NS,E,
-8241293.2582,5005626.8088,4813,Bergen,ORADELL AVE AT KINDERKAMACK RD,Ou,40.9545,-74.03278,165,ORADELL,12915,MB,E,
-8241293.2582,5005626.8088,4814,Bergen,ORADELL AVE AT KINDERKAMACK RD,Ou,40.9545,-74.03278,762,ORADELL,12915,MB,E,
-8241293.2582,5005626.8088,4815,Bergen,ORADELL AVE AT KINDERKAMACK RD,Ou,40.9545,-74.03278,772,ORADELL,12915,MB,E,
-8241221.8398,5005628.4351,4816,Bergen,ORADELL AVE AT KINDERKAMACK RD,In,40.95444,-74.03217,165,ORADELL,12918,FS,W,
-8241221.8398,5005628.4351,4817,Bergen,ORADELL AVE AT KINDERKAMACK RD,In,40.95444,-74.03217,762,ORADELL,12918,FS,W,
-8241221.8398,5005628.4351,4818,Bergen,ORADELL AVE AT KINDERKAMACK RD,In,40.95444,-74.03217,772,ORADELL,12918,FS,W,
-8241569.7022,5005750.7891,4819,Bergen,ORADELL AVE AT PROSPECT AVE,In,40.95526,-74.0353,165,ORADELL,12919,FS,W,
-8241569.7022,5005750.7891,4820,Bergen,ORADELL AVE AT PROSPECT AVE,In,40.95526,-74.0353,762,ORADELL,12919,FS,W,
-8241569.7022,5005750.7891,4821,Bergen,ORADELL AVE AT PROSPECT AVE,In,40.95526,-74.0353,772,ORADELL,12919,FS,W,
-8242337.3314,5006022.2827,4822,Bergen,ORADELL AVE AT SUMMIT AVE,In,40.95709,-74.0422,165,ORADELL,12920,FS,W,
-8242337.3314,5006022.2827,4823,Bergen,ORADELL AVE AT SUMMIT AVE,In,40.95709,-74.0422,762,ORADELL,12920,FS,W,
-8242337.3314,5006022.2827,4824,Bergen,ORADELL AVE AT SUMMIT AVE,In,40.95709,-74.0422,772,ORADELL,12920,FS,W,
-8243252.4758,5006336.115,4825,Bergen,ORADELL AVE AT FOREST AVE,Ou,40.95922,-74.05042,165,ORADELL,12921,NS,W,
-8243252.4758,5006336.115,4826,Bergen,ORADELL AVE AT FOREST AVE,Ou,40.95922,-74.05042,772,ORADELL,12921,NS,W,
-8236155.1934,4989353.4919,4827,Bergen,BERGEN BLVD AT EAST PALISADES BLVD,Ou,40.84397,-73.98666,154,PALISADES PARK,12922,NS,N,
-8235995.8609,4989768.7159,4828,Bergen,BERGEN BLVD AT EAST EDSALL BLVD,Ou,40.84679,-73.98523,154,PALISADES PARK,12923,NS,N,
-8236007.0964,4989817.4194,4829,Bergen,BERGEN BLVD AT EAST EDSALL BLVD,In,40.84711,-73.98528,154,PALISADES PARK,12924,NS,S,
-8236161.5099,4989397.6924,4830,Bergen,BERGEN BLVD AT EAST PALISADES BLVD,In,40.84425,-73.98666,154,PALISADES PARK,12925,NS,S,
-8236438.4322,4988798.8653,4831,Bergen,BERGEN BLVD AT 12TH ST,In,40.8402,-73.9892,154,PALISADES PARK,12926,FS,S,
-8236604.0693,4988432.4202,4832,Bergen,BERGEN BLVD AT NORTH WOODWAY AVE,In,40.8377,-73.99065,154,PALISADES PARK,12927,NS,S,
-8237755.7017,4989260.6591,4833,Bergen,BROAD AVE AT WEST RUBY AVE,Ou,40.84335,-74.00106,166,PALISADES PARK,12929,NS,N,
-8237755.7017,4989260.6591,4834,Bergen,BROAD AVE AT WEST RUBY AVE,Ou,40.84335,-74.00106,751,PALISADES PARK,12929,NS,N,
-8237571.3326,4989600.8744,4835,Bergen,BROAD AVE AT HOMESTEAD AVE,Ou,40.84566,-73.9994,166,PALISADES PARK,12930,FS,N,
-8237571.3326,4989600.8744,4836,Bergen,BROAD AVE AT HOMESTEAD AVE,Ou,40.84566,-73.9994,751,PALISADES PARK,12930,FS,N,
-8237456.0897,4989812.4854,4837,Bergen,BROAD AVE AT BRINKERHOFF AVE,Ou,40.8471,-73.99837,166,PALISADES PARK,12931,FS,N,
-8237456.0897,4989812.4854,4838,Bergen,BROAD AVE AT BRINKERHOFF AVE,Ou,40.8471,-73.99837,751,PALISADES PARK,12931,FS,N,
-8237348.0986,4990013.1263,4839,Bergen,BROAD AVE AT CENTRAL BLVD,Ou,40.84846,-73.99739,166,PALISADES PARK,12932,FS,N,
-8237348.0986,4990013.1263,4840,Bergen,BROAD AVE AT CENTRAL BLVD,Ou,40.84846,-73.99739,751,PALISADES PARK,12932,FS,N,
-8237014.3788,4990624.9215,4841,Bergen,BROAD AVE AT E EDSALL BLVD,Ou,40.85262,-73.9944,166,PALISADES PARK,12933,FS,N,
-8237014.3788,4990624.9215,4842,Bergen,BROAD AVE AT E EDSALL BLVD,Ou,40.85262,-73.9944,751,PALISADES PARK,12933,FS,N,
-8236907.3835,4990822.5837,4843,Bergen,BROAD AVE AT OAKDENE AVE,Ou,40.85396,-73.99343,166,PALISADES PARK,12934,NS,N,
-8236907.3835,4990822.5837,4844,Bergen,BROAD AVE AT OAKDENE AVE,Ou,40.85396,-73.99343,751,PALISADES PARK,12934,NS,N,
-8237045.7039,4990617.7252,4845,Bergen,BROAD AVE AT W EDSALL BLVD,In,40.85255,-73.99463,166,PALISADES PARK,12935,NS,S,
-8237045.7039,4990617.7252,4846,Bergen,BROAD AVE AT W EDSALL BLVD,In,40.85255,-73.99463,751,PALISADES PARK,12935,NS,S,
-8237249.387,4990244.5239,4847,Bergen,BROAD AVE AT PALISADES BLVD,In,40.85001,-73.99645,166,PALISADES PARK,12936,NS,S,
-8237249.387,4990244.5239,4848,Bergen,BROAD AVE AT PALISADES BLVD,In,40.85001,-73.99645,751,PALISADES PARK,12936,NS,S,
-8237408.8763,4989952.1559,4849,Bergen,BROAD AVE AT WEST CENTRAL BLVD,In,40.84801,-73.99785,166,PALISADES PARK,12937,FS,S,
-8237408.8763,4989952.1559,4850,Bergen,BROAD AVE AT WEST CENTRAL BLVD,In,40.84801,-73.99785,751,PALISADES PARK,12937,FS,S,
-8237627.7072,4989547.7591,4851,Bergen,BROAD AVE AT HOMESTEAD AVE,In,40.84528,-73.99986,166,PALISADES PARK,12938,FS,S,
-8237627.7072,4989547.7591,4852,Bergen,BROAD AVE AT HOMESTEAD AVE,In,40.84528,-73.99986,751,PALISADES PARK,12938,FS,S,
-8237839.5078,4989160.7513,4853,Bergen,BROAD & COLUMBIA AVES,In,40.84264,-74.00174,166,PALISADES PARK,12939,FS,S,
-8236355.7564,4988924.8854,4854,Bergen,BERGEN BLVD AT BRINKERHOFF AVE,Ou,40.84106,-73.98847,154,PALISADES PARK,12956,NS,N,
-8237772.9337,4989145.6723,4855,Bergen,BROAD & COLUMBIA AVES#,In,40.84248,-74.00125,751,PALISADES PARK,12957,FS,E,
-8244559.9268,4999914.6786,4856,Bergen,BERGEN TOWN CENTER,Ou,40.9157,-74.06215,168,PARAMUS,12960,TM,N,
-8244559.9268,4999914.6786,4857,Bergen,BERGEN TOWN CENTER,Ou,40.9157,-74.06215,751,PARAMUS,12960,TM,N,
-8244559.9268,4999914.6786,4858,Bergen,BERGEN TOWN CENTER,Ou,40.9157,-74.06215,753,PARAMUS,12960,TM,N,
-8244559.9268,4999914.6786,4859,Bergen,BERGEN TOWN CENTER,Ou,40.9157,-74.06215,755,PARAMUS,12960,TM,N,
-8246625.5754,5002692.9493,4860,Bergen,CENTURY RD AT HEWLETT PACKARD DR,Ou,40.93458,-74.08067,145,PARAMUS,12961,NS,E,
-8246625.5754,5002692.9493,4861,Bergen,CENTURY RD AT HEWLETT PACKARD DR,Ou,40.93458,-74.08067,756,PARAMUS,12961,NS,E,
-8246145.5907,5002348.0721,4862,Bergen,CENTURY RD AT ESSEX RD,In,40.93218,-74.07642,145,PARAMUS,12962,NS,W,
-8246145.5907,5002348.0721,4863,Bergen,CENTURY RD AT ESSEX RD,In,40.93218,-74.07642,756,PARAMUS,12962,NS,W,
-8246185.131,5002347.7554,4864,Bergen,CENTURY RD AT ESSEX RD,Ou,40.93224,-74.07671,145,PARAMUS,12963,NS,E,
-8246185.131,5002347.7554,4865,Bergen,CENTURY RD AT ESSEX RD,Ou,40.93224,-74.07671,756,PARAMUS,12963,NS,E,
-8246586.3137,5002693.2311,4866,Bergen,CENTURY RD AT HEWLETT PACKARD DR,In,40.93453,-74.08037,145,PARAMUS,12964,NS,W,
-8246586.3137,5002693.2311,4867,Bergen,CENTURY RD AT HEWLETT PACKARD DR,In,40.93453,-74.08037,756,PARAMUS,12964,NS,W,
-8243350.6267,5004402.043,4868,Bergen,FOREST AVE AT MIDLAND AVE,In,40.94615,-74.05132,168,PARAMUS,12969,NS,S,
-8243350.6267,5004402.043,4869,Bergen,FOREST AVE AT MIDLAND AVE,In,40.94615,-74.05132,752,PARAMUS,12969,NS,S,
-8254369.2519,5012058.1544,4870,Bergen,GODWIN AVE AT PARK AVE,In,40.99811,-74.15022,752,MIDLAND PARK,12649,FS,E,
-8254210.4098,5011905.1041,4871,Bergen,GODWIN AVE AT IRVING ST,In,40.99709,-74.14877,148,MIDLAND PARK,12650,NS,E,
-8254210.4098,5011905.1041,4872,Bergen,GODWIN AVE AT IRVING ST,In,40.99709,-74.14877,164,MIDLAND PARK,12650,NS,E,
-8254210.4098,5011905.1041,4873,Bergen,GODWIN AVE AT IRVING ST,In,40.99709,-74.14877,752,MIDLAND PARK,12650,NS,E,
-8253750.2371,5011452.7275,4874,Bergen,GODWIN AVE AT CHESTNUT ST,In,40.994,-74.14466,148,MIDLAND PARK,12651,NS,E,
-8253750.2371,5011452.7275,4875,Bergen,GODWIN AVE AT CHESTNUT ST,In,40.994,-74.14466,164,MIDLAND PARK,12651,NS,E,
-8253750.2371,5011452.7275,4876,Bergen,GODWIN AVE AT CHESTNUT ST,In,40.994,-74.14466,752,MIDLAND PARK,12651,NS,E,
-8253413.4795,5011014.8718,4877,Bergen,GODWIN AVE AT POST ST,In,40.99101,-74.14165,148,MIDLAND PARK,12652,FS,E,
-8253413.4795,5011014.8718,4878,Bergen,GODWIN AVE AT POST ST,In,40.99101,-74.14165,164,MIDLAND PARK,12652,FS,E,
-8253413.4795,5011014.8718,4879,Bergen,GODWIN AVE AT POST ST,In,40.99101,-74.14165,752,MIDLAND PARK,12652,FS,E,
-8253351.2223,5010824.6342,4880,Bergen,GODWIN AVE AT FRANKLIN AVE,In,40.98973,-74.14105,148,MIDLAND PARK,12653,FS,E,
-8253351.2223,5010824.6342,4881,Bergen,GODWIN AVE AT FRANKLIN AVE,In,40.98973,-74.14105,164,MIDLAND PARK,12653,FS,E,
-8253351.2223,5010824.6342,4882,Bergen,GODWIN AVE AT FRANKLIN AVE,In,40.98973,-74.14105,752,MIDLAND PARK,12653,FS,E,
-8253258.3768,5010565.9834,4883,Bergen,GODWIN AVE 175' W OF PRINCETON AVE,In,40.98797,-74.14024,148,MIDLAND PARK,12654,MB,E,
-8253258.3768,5010565.9834,4884,Bergen,GODWIN AVE 175' W OF PRINCETON AVE,In,40.98797,-74.14024,164,MIDLAND PARK,12654,MB,E,
-8253258.3768,5010565.9834,4885,Bergen,GODWIN AVE 175' W OF PRINCETON AVE,In,40.98797,-74.14024,752,MIDLAND PARK,12654,MB,E,
-8253164.6907,5010293.1121,4886,Bergen,GODWIN AVE AT GOFFLE RD,In,40.98612,-74.1394,148,MIDLAND PARK,12655,FS,E,
-8253164.6907,5010293.1121,4887,Bergen,GODWIN AVE AT GOFFLE RD,In,40.98612,-74.1394,164,MIDLAND PARK,12655,FS,E,
-8253164.6907,5010293.1121,4888,Bergen,GODWIN AVE AT GOFFLE RD,In,40.98612,-74.1394,752,MIDLAND PARK,12655,FS,E,
-8253031.3408,5010117.3552,4889,Bergen,GODWIN AVE AT ERIE AVE,In,40.98492,-74.13824,164,MIDLAND PARK,12656,FS,E,
-8253031.3408,5010117.3552,4890,Bergen,GODWIN AVE AT ERIE AVE,In,40.98492,-74.13824,722,MIDLAND PARK,12656,FS,E,
-8253031.3408,5010117.3552,4891,Bergen,GODWIN AVE AT ERIE AVE,In,40.98492,-74.13824,752,MIDLAND PARK,12656,FS,E,
-8252786.1607,5009921.6106,4892,Bergen,GODWIN AVE AT COTTAGE ST,In,40.98362,-74.13601,164,MIDLAND PARK,12657,NS,E,
-8252786.1607,5009921.6106,4893,Bergen,GODWIN AVE AT COTTAGE ST,In,40.98362,-74.13601,722,MIDLAND PARK,12657,NS,E,
-8252786.1607,5009921.6106,4894,Bergen,GODWIN AVE AT COTTAGE ST,In,40.98362,-74.13601,752,MIDLAND PARK,12657,NS,E,
-8252791.9614,5009956.6218,4895,Bergen,GODWIN AVE AT COTTAGE ST,Ou,40.9838,-74.13612,164,MIDLAND PARK,12658,FS,W,
-8252791.9614,5009956.6218,4896,Bergen,GODWIN AVE AT COTTAGE ST,Ou,40.9838,-74.13612,722,MIDLAND PARK,12658,FS,W,
-8252791.9614,5009956.6218,4897,Bergen,GODWIN AVE AT COTTAGE ST,Ou,40.9838,-74.13612,752,MIDLAND PARK,12658,FS,W,
-8253054.1605,5010167.664,4898,Bergen,GODWIN AVE AT ERIE AVE,Ou,40.98522,-74.13849,164,MIDLAND PARK,12659,NS,W,
-8253054.1605,5010167.664,4899,Bergen,GODWIN AVE AT ERIE AVE,Ou,40.98522,-74.13849,722,MIDLAND PARK,12659,NS,W,
-8253054.1605,5010167.664,4900,Bergen,GODWIN AVE AT ERIE AVE,Ou,40.98522,-74.13849,752,MIDLAND PARK,12659,NS,W,
-8253234.7003,5010571.3205,4901,Bergen,GODWIN AVE AT PRINCETON AVE,Ou,40.98798,-74.14014,148,MIDLAND PARK,12660,FS,W,
-8253234.7003,5010571.3205,4902,Bergen,GODWIN AVE AT PRINCETON AVE,Ou,40.98798,-74.14014,164,MIDLAND PARK,12660,FS,W,
-8253234.7003,5010571.3205,4903,Bergen,GODWIN AVE AT PRINCETON AVE,Ou,40.98798,-74.14014,752,MIDLAND PARK,12660,FS,W,
-8253353.0549,5010907.3567,4904,Bergen,GODWIN AVE AT FRANKLIN AVE,Ou,40.99026,-74.14119,148,MIDLAND PARK,12661,FS,W,
-8253353.0549,5010907.3567,4905,Bergen,GODWIN AVE AT FRANKLIN AVE,Ou,40.99026,-74.14119,164,MIDLAND PARK,12661,FS,W,
-8253353.0549,5010907.3567,4906,Bergen,GODWIN AVE AT FRANKLIN AVE,Ou,40.99026,-74.14119,752,MIDLAND PARK,12661,FS,W,
-8253471.2609,5011186.6319,4907,Bergen,GODWIN AVE AT PROSPECT ST,Ou,40.99215,-74.14222,148,MIDLAND PARK,12662,FS,W,
-8253471.2609,5011186.6319,4908,Bergen,GODWIN AVE AT PROSPECT ST,Ou,40.99215,-74.14222,164,MIDLAND PARK,12662,FS,W,
-8253471.2609,5011186.6319,4909,Bergen,GODWIN AVE AT PROSPECT ST,Ou,40.99215,-74.14222,752,MIDLAND PARK,12662,FS,W,
-8253709.8361,5011443.7878,4910,Bergen,GODWIN AVE AT CHESTNUT ST,Ou,40.99389,-74.14437,148,MIDLAND PARK,12663,NS,W,
-8253709.8361,5011443.7878,4911,Bergen,GODWIN AVE AT CHESTNUT ST,Ou,40.99389,-74.14437,164,MIDLAND PARK,12663,NS,W,
-8253709.8361,5011443.7878,4912,Bergen,GODWIN AVE AT CHESTNUT ST,Ou,40.99389,-74.14437,752,MIDLAND PARK,12663,NS,W,
-8254175.0668,5011905.1467,4913,Bergen,GODWIN AVE AT IRVING ST,Ou,40.99702,-74.14854,148,MIDLAND PARK,12664,NS,W,
-8254175.0668,5011905.1467,4914,Bergen,GODWIN AVE AT IRVING ST,Ou,40.99702,-74.14854,164,MIDLAND PARK,12664,NS,W,
-8254175.0668,5011905.1467,4915,Bergen,GODWIN AVE AT IRVING ST,Ou,40.99702,-74.14854,752,MIDLAND PARK,12664,NS,W,
-8254377.9595,5012100.1496,4916,Bergen,GODWIN AVE AT PARK AVE,Ou,40.99833,-74.15038,148,MIDLAND PARK,12665,NS,W,
-8254377.9595,5012100.1496,4917,Bergen,GODWIN AVE AT PARK AVE,Ou,40.99833,-74.15038,164,MIDLAND PARK,12665,NS,W,
-8254377.9595,5012100.1496,4918,Bergen,GODWIN AVE AT PARK AVE,Ou,40.99833,-74.15038,752,MIDLAND PARK,12665,NS,W,
-8253318.6326,5009869.566,4919,Bergen,GOFFLE RD AT LAKE ST,In,40.98324,-74.14083,148,MIDLAND PARK,12666,FS,N,
-8253318.6326,5009869.566,4920,Bergen,GOFFLE RD AT LAKE ST,In,40.98324,-74.14083,722,MIDLAND PARK,12666,FS,N,
-8253230.8766,5010068.8243,4921,Bergen,GOFFLE RD AT GODWIN AVE,In,40.9846,-74.14006,148,MIDLAND PARK,12667,NS,N,
-8253230.8766,5010068.8243,4922,Bergen,GOFFLE RD AT GODWIN AVE,In,40.9846,-74.14006,722,MIDLAND PARK,12667,NS,N,
-8253219.5784,5010126.3277,4923,Bergen,GOFFLE RD AT GODWIN AVE,Ou,40.98495,-74.13989,148,MIDLAND PARK,12668,NS,S,
-8253219.5784,5010126.3277,4924,Bergen,GOFFLE RD AT GODWIN AVE,Ou,40.98495,-74.13989,722,MIDLAND PARK,12668,NS,S,
-8253352.7399,5009847.7602,4925,Bergen,GOFFLE RD AT LAKE ST,Ou,40.98308,-74.14109,148,MIDLAND PARK,12669,NS,S,
-8253352.7399,5009847.7602,4926,Bergen,GOFFLE RD AT LAKE ST,Ou,40.98308,-74.14109,722,MIDLAND PARK,12669,NS,S,
-8244840.1059,4988599.4174,4927,Bergen,CAESAR PL AT MOONACHIE/COMMERCIAL AVE,Ou,40.83887,-74.06471,76,MOONACHIE,12709,MB,N,
-8244840.1059,4988599.4174,4928,Bergen,CAESAR PL AT MOONACHIE/COMMERCIAL AVE,Ou,40.83887,-74.06471,144,MOONACHIE,12709,MB,N,
-8244840.1059,4988599.4174,4929,Bergen,CAESAR PL AT MOONACHIE/COMMERCIAL AVE,Ou,40.83887,-74.06471,772,MOONACHIE,12709,MB,N,
-8244957.9419,4988490.7915,4930,Bergen,CAESAR PL AT MOONACHIE/COMMERCIAL AVE,In,40.83809,-74.0657,76,MOONACHIE,12710,MB,S,
-8244957.9419,4988490.7915,4931,Bergen,CAESAR PL AT MOONACHIE/COMMERCIAL AVE,In,40.83809,-74.0657,144,MOONACHIE,12710,MB,S,
-8244957.9419,4988490.7915,4932,Bergen,CAESAR PL AT MOONACHIE/COMMERCIAL AVE,In,40.83809,-74.0657,703,MOONACHIE,12710,MB,S,
-8244957.9419,4988490.7915,4933,Bergen,CAESAR PL AT MOONACHIE/COMMERCIAL AVE,In,40.83809,-74.0657,772,MOONACHIE,12710,MB,S,
-8242867.2772,4987653.708,4934,Bergen,EMPIRE BLVD 770'W OF CENTRAL BLVD ,In,40.83238,-74.04695,161,MOONACHIE,12711,MB,W,
-8242867.2772,4987653.708,4935,Bergen,EMPIRE BLVD 770'W OF CENTRAL BLVD ,In,40.83238,-74.04695,772,MOONACHIE,12711,MB,W,
-8245777.6003,4988917.4847,4936,Bergen,MOONACHIE AVE AT GRAND ST,In,40.84104,-74.07304,76,MOONACHIE,12712,NS,E,
